aspect,class,components,fill,image,mask,mask_area_ratio,method,new_image,new_mask,score,selection_score,source
1.3417,균열,10,0.0316,data/crack_only_gan_optimized_1100/train/B/00120_local_refined_local_균열_ref_02088_jpg.rf.d9d99649d4f4707ed607eab098e98950.jpg,data/crack_only_gan_optimized_1100/train/mask/00120_local_refined_local_균열_ref_02088_jpg.rf.d9d99649d4f4707ed607eab098e98950.png,0.023523,local_refined,B_0496.png,B_0496.png,0.7695,0.2515260381630761,data/crack_only_square/train/B/균열_ref_02088_jpg.rf.d9d99649d4f4707ed607eab098e98950.jpg
1.5387,균열,6,0.0439,data/crack_only_gan_optimized_1100/train/B/00125_local_refined_local_균열_ref_02082_jpg.rf.1719a56efa1b825a509776dd3612d912.jpg,data/crack_only_gan_optimized_1100/train/mask/00125_local_refined_local_균열_ref_02082_jpg.rf.1719a56efa1b825a509776dd3612d912.png,0.026492,local_refined,B_0497.png,B_0497.png,0.7661,0.2515907257218712,data/crack_only_square/train/B/균열_ref_02082_jpg.rf.1719a56efa1b825a509776dd3612d912.jpg
2.2695,균열,7,0.0599,data/crack_only_gan_optimized_1100/train/B/00082_local_refined_local_균열_ref_00040_jpg.rf.aecaf126323dfa6014eec3d8b3c930aa.jpg,data/crack_only_gan_optimized_1100/train/mask/00082_local_refined_local_균열_ref_00040_jpg.rf.aecaf126323dfa6014eec3d8b3c930aa.png,0.026401,local_refined,B_0498.png,B_0498.png,0.8034,0.2520681326618927,data/crack_only_square/train/B/균열_ref_00040_jpg.rf.aecaf126323dfa6014eec3d8b3c930aa.jpg
1.0922,균열,6,0.0286,data/crack_only_gan_optimized_1100/train/B/00144_local_refined_local_균열_ref_01372_jpg.rf.cc9052f8e4ec83a8a848f614b51ab7cd.jpg,data/crack_only_gan_optimized_1100/train/mask/00144_local_refined_local_균열_ref_01372_jpg.rf.cc9052f8e4ec83a8a848f614b51ab7cd.png,0.026169,local_refined,B_0499.png,B_0499.png,0.7464,0.2532034829945691,data/crack_only_square/train/B/균열_ref_01372_jpg.rf.cc9052f8e4ec83a8a848f614b51ab7cd.jpg
1.4318,균열,9,0.0350,data/crack_only_gan_optimized_1100/train/B/00119_local_refined_local_균열_ref_02097_jpg.rf.09a0be24a14a8037618b19f19f2dba0f.jpg,data/crack_only_gan_optimized_1100/train/mask/00119_local_refined_local_균열_ref_02097_jpg.rf.09a0be24a14a8037618b19f19f2dba0f.png,0.024453,local_refined,B_0500.png,B_0500.png,0.7718,0.2566607953743742,data/crack_only_square/train/B/균열_ref_02097_jpg.rf.09a0be24a14a8037618b19f19f2dba0f.jpg
1.3435,균열,4,0.0468,data/crack_only_gan_optimized_1100/train/B/00147_local_refined_local_균열_ref_05326_jpg.rf.fa44d6aab881a16db18e200ba99f291b.jpg,data/crack_only_gan_optimized_1100/train/mask/00147_local_refined_local_균열_ref_05326_jpg.rf.fa44d6aab881a16db18e200ba99f291b.png,0.028135,local_refined,B_0501.png,B_0501.png,0.7433,0.2577582346925023,data/crack_only_square/train/B/균열_ref_05326_jpg.rf.fa44d6aab881a16db18e200ba99f291b.jpg
2.2056,균열,10,0.0446,data/crack_only_gan_optimized_1100/train/B/00045_local_refined_local_균열_ref_01370_jpg.rf.4e891e525f3cb271afbba39b28e4654e.jpg,data/crack_only_gan_optimized_1100/train/mask/00045_local_refined_local_균열_ref_01370_jpg.rf.4e891e525f3cb271afbba39b28e4654e.png,0.019778,local_refined,B_0502.png,B_0502.png,0.8454,0.2616989589318359,data/crack_only_square/train/B/균열_ref_01370_jpg.rf.4e891e525f3cb271afbba39b28e4654e.jpg
2.0712,균열,3,0.0622,data/crack_only_gan_optimized_1100/train/B/00126_local_refined_local_균열_ref_01368_jpg.rf.2952875369d33100db8e1c160ac443b8.jpg,data/crack_only_gan_optimized_1100/train/mask/00126_local_refined_local_균열_ref_01368_jpg.rf.2952875369d33100db8e1c160ac443b8.png,0.030022,local_refined,B_0503.png,B_0503.png,0.7656,0.26554519537178456,data/crack_only_square/train/B/균열_ref_01368_jpg.rf.2952875369d33100db8e1c160ac443b8.jpg
1.7194,균열,8,0.0401,data/crack_only_gan_optimized_1100/train/B/00061_local_refined_local_균열_ref_01245_jpg.rf.fef02cf6f5525cec29d7ebdf90fa0c70.jpg,data/crack_only_gan_optimized_1100/train/mask/00061_local_refined_local_균열_ref_01245_jpg.rf.fef02cf6f5525cec29d7ebdf90fa0c70.png,0.018884,local_refined,B_0504.png,B_0504.png,0.8236,0.26617584293827906,data/crack_only_square/train/B/균열_ref_01245_jpg.rf.fef02cf6f5525cec29d7ebdf90fa0c70.jpg
1.3704,균열,7,0.0360,data/crack_only_gan_optimized_1100/train/B/00133_local_refined_local_균열_ref_05340_jpg.rf.96638628831d03f98e19d6a119babd77.jpg,data/crack_only_gan_optimized_1100/train/mask/00133_local_refined_local_균열_ref_05340_jpg.rf.96638628831d03f98e19d6a119babd77.png,0.026243,local_refined,B_0505.png,B_0505.png,0.7597,0.2671479417430021,data/crack_only_square/train/B/균열_ref_05340_jpg.rf.96638628831d03f98e19d6a119babd77.jpg
1.7729,균열,8,0.0460,data/crack_only_gan_optimized_1100/train/B/00106_local_refined_local_균열_ref_02431_jpg.rf.8e93a52a9431617fc4b96ed2502a93e9.jpg,data/crack_only_gan_optimized_1100/train/mask/00106_local_refined_local_균열_ref_02431_jpg.rf.8e93a52a9431617fc4b96ed2502a93e9.png,0.025969,local_refined,B_0506.png,B_0506.png,0.7821,0.27005519264425254,data/crack_only_square/train/B/균열_ref_02431_jpg.rf.8e93a52a9431617fc4b96ed2502a93e9.jpg
4.2953,균열,5,0.1328,data/crack_only_gan_optimized_1100/train/B/00038_local_refined_local_균열_ref_01247_jpg.rf.fd20d241e82b4b69a5955dd3c04e1bc8.jpg,data/crack_only_gan_optimized_1100/train/mask/00038_local_refined_local_균열_ref_01247_jpg.rf.fd20d241e82b4b69a5955dd3c04e1bc8.png,0.030911,local_refined,B_0507.png,B_0507.png,0.8705,0.2733027752638274,data/crack_only_square/train/B/균열_ref_01247_jpg.rf.fd20d241e82b4b69a5955dd3c04e1bc8.jpg
1.5718,균열,11,0.0361,data/crack_only_gan_optimized_1100/train/B/00079_local_refined_local_균열_ref_00329_jpg.rf.2e3ee300837a4675cab2021216d76976.jpg,data/crack_only_gan_optimized_1100/train/mask/00079_local_refined_local_균열_ref_00329_jpg.rf.2e3ee300837a4675cab2021216d76976.png,0.020337,local_refined,B_0508.png,B_0508.png,0.8062,0.27429136805689536,data/crack_only_square/train/B/균열_ref_00329_jpg.rf.2e3ee300837a4675cab2021216d76976.jpg
1.5718,균열,11,0.0361,data/crack_only_gan_optimized_1100/train/B/00080_local_refined_local_균열_ref_00329_jpg.rf.cee0e408ee5268a7fece336b1c130459.jpg,data/crack_only_gan_optimized_1100/train/mask/00080_local_refined_local_균열_ref_00329_jpg.rf.cee0e408ee5268a7fece336b1c130459.png,0.020337,local_refined,B_0509.png,B_0509.png,0.8062,0.27429136805689536,data/crack_only_square/train/B/균열_ref_00329_jpg.rf.cee0e408ee5268a7fece336b1c130459.jpg
2.2378,균열,10,0.0430,data/crack_only_gan_optimized_1100/train/B/00051_local_refined_local_균열_ref_05351_jpg.rf.3bd1afae7c3e130d7281629bcf55d20d.jpg,data/crack_only_gan_optimized_1100/train/mask/00051_local_refined_local_균열_ref_05351_jpg.rf.3bd1afae7c3e130d7281629bcf55d20d.png,0.019209,local_refined,B_0510.png,B_0510.png,0.8407,0.2794922971998016,data/crack_only_square/train/B/균열_ref_05351_jpg.rf.3bd1afae7c3e130d7281629bcf55d20d.jpg
3.0143,균열,4,0.0487,data/crack_only_gan_optimized_1100/train/B/00044_local_refined_local_균열_ref_05276_jpg.rf.461e47c786d68041eb0dd29acd13f304.jpg,data/crack_only_gan_optimized_1100/train/mask/00044_local_refined_local_균열_ref_05276_jpg.rf.461e47c786d68041eb0dd29acd13f304.png,0.015798,local_refined,B_0511.png,B_0511.png,0.8497,0.27987191735045747,data/crack_only_square/train/B/균열_ref_05276_jpg.rf.461e47c786d68041eb0dd29acd13f304.jpg
2.0645,균열,3,0.0634,data/crack_only_gan_optimized_1100/train/B/00130_local_refined_local_균열_ref_00752_jpg.rf.084aa0ff63fe4be48d4bcfc62befd38b.jpg,data/crack_only_gan_optimized_1100/train/mask/00130_local_refined_local_균열_ref_00752_jpg.rf.084aa0ff63fe4be48d4bcfc62befd38b.png,0.030706,local_refined,B_0512.png,B_0512.png,0.7604,0.2799396542209545,data/crack_only_square/train/B/균열_ref_00752_jpg.rf.084aa0ff63fe4be48d4bcfc62befd38b.jpg
1.4857,균열,9,0.0399,data/crack_only_gan_optimized_1100/train/B/00127_local_refined_local_균열_ref_00739_jpg.rf.020256009173dd8e1f0325d6a925c238.jpg,data/crack_only_gan_optimized_1100/train/mask/00127_local_refined_local_균열_ref_00739_jpg.rf.020256009173dd8e1f0325d6a925c238.png,0.025525,local_refined,B_0513.png,B_0513.png,0.7652,0.28267384195006867,data/crack_only_square/train/B/균열_ref_00739_jpg.rf.020256009173dd8e1f0325d6a925c238.jpg
1.4612,균열,6,0.0410,data/crack_only_gan_optimized_1100/train/B/00140_local_refined_local_균열_ref_01732_jpg.rf.92bc87a227a2080241e3c2bce28b59a9.jpg,data/crack_only_gan_optimized_1100/train/mask/00140_local_refined_local_균열_ref_01732_jpg.rf.92bc87a227a2080241e3c2bce28b59a9.png,0.028081,local_refined,B_0514.png,B_0514.png,0.7496,0.2900709795055172,data/crack_only_square/train/B/균열_ref_01732_jpg.rf.92bc87a227a2080241e3c2bce28b59a9.jpg
1.5842,균열,6,0.0447,data/crack_only_gan_optimized_1100/train/B/00136_local_refined_local_균열_ref_02084_jpg.rf.c07915912f3f5dc2407a848355731199.jpg,data/crack_only_gan_optimized_1100/train/mask/00136_local_refined_local_균열_ref_02084_jpg.rf.c07915912f3f5dc2407a848355731199.png,0.028245,local_refined,B_0515.png,B_0515.png,0.7545,0.2911730983222912,data/crack_only_square/train/B/균열_ref_02084_jpg.rf.c07915912f3f5dc2407a848355731199.jpg
1.8879,균열,8,0.0340,data/crack_only_gan_optimized_1100/train/B/00063_local_refined_local_균열_ref_01369_jpg.rf.7f6af8f637f99e8f0b64c034549bc1be.jpg,data/crack_only_gan_optimized_1100/train/mask/00063_local_refined_local_균열_ref_01369_jpg.rf.7f6af8f637f99e8f0b64c034549bc1be.png,0.018020,local_refined,B_0516.png,B_0516.png,0.8218,0.29226063076578057,data/crack_only_square/train/B/균열_ref_01369_jpg.rf.7f6af8f637f99e8f0b64c034549bc1be.jpg
1.0079,균열,12,0.0237,data/crack_only_gan_optimized_1100/train/B/00152_local_refined_local_균열_ref_crack_56_jpg.rf.e6b3d3512acd9bf6ece1dce8e397b9fd.jpg,data/crack_only_gan_optimized_1100/train/mask/00152_local_refined_local_균열_ref_crack_56_jpg.rf.e6b3d3512acd9bf6ece1dce8e397b9fd.png,0.023477,local_refined,B_0517.png,B_0517.png,0.7407,0.292294697331286,data/crack_only_square/train/B/균열_ref_crack_56_jpg.rf.e6b3d3512acd9bf6ece1dce8e397b9fd.jpg
1.3389,균열,6,0.0376,data/crack_only_gan_optimized_1100/train/B/00146_local_refined_local_균열_ref_05324_jpg.rf.4813d11c999cfce277b062819e12e2f0.jpg,data/crack_only_gan_optimized_1100/train/mask/00146_local_refined_local_균열_ref_05324_jpg.rf.4813d11c999cfce277b062819e12e2f0.png,0.028069,local_refined,B_0518.png,B_0518.png,0.7436,0.29237065225284575,data/crack_only_square/train/B/균열_ref_05324_jpg.rf.4813d11c999cfce277b062819e12e2f0.jpg
1.5842,균열,5,0.0461,data/crack_only_gan_optimized_1100/train/B/00141_local_refined_local_균열_ref_00741_jpg.rf.6bd9471c359eea1916d2ad6b35b3c9b1.jpg,data/crack_only_gan_optimized_1100/train/mask/00141_local_refined_local_균열_ref_00741_jpg.rf.6bd9471c359eea1916d2ad6b35b3c9b1.png,0.029124,local_refined,B_0519.png,B_0519.png,0.7479,0.2925650800631968,data/crack_only_square/train/B/균열_ref_00741_jpg.rf.6bd9471c359eea1916d2ad6b35b3c9b1.jpg
1.0923,균열,10,0.0285,data/crack_only_gan_optimized_1100/train/B/00148_local_refined_local_균열_ref_01041_jpg.rf.64df02fbc395939c5acd6e0a37189d6b.jpg,data/crack_only_gan_optimized_1100/train/mask/00148_local_refined_local_균열_ref_01041_jpg.rf.64df02fbc395939c5acd6e0a37189d6b.png,0.025073,local_refined,B_0520.png,B_0520.png,0.7432,0.2971354257840081,data/crack_only_square/train/B/균열_ref_01041_jpg.rf.64df02fbc395939c5acd6e0a37189d6b.jpg
1.4590,균열,5,0.0451,data/crack_only_gan_optimized_1100/train/B/00153_local_refined_local_균열_ref_01040_jpg.rf.5676015ece8be292117a70ceef2007ab.jpg,data/crack_only_gan_optimized_1100/train/mask/00153_local_refined_local_균열_ref_01040_jpg.rf.5676015ece8be292117a70ceef2007ab.png,0.029280,local_refined,B_0521.png,B_0521.png,0.7405,0.29857545322761675,data/crack_only_square/train/B/균열_ref_01040_jpg.rf.5676015ece8be292117a70ceef2007ab.jpg
2.7350,균열,9,0.0748,data/crack_only_gan_optimized_1100/train/B/00076_local_refined_local_균열_ref_01375_jpg.rf.f6d4657082b59231bab8b8e2a747ba0c.jpg,data/crack_only_gan_optimized_1100/train/mask/00076_local_refined_local_균열_ref_01375_jpg.rf.f6d4657082b59231bab8b8e2a747ba0c.png,0.027346,local_refined,B_0522.png,B_0522.png,0.8128,0.3000420781435732,data/crack_only_square/train/B/균열_ref_01375_jpg.rf.f6d4657082b59231bab8b8e2a747ba0c.jpg
1.7877,균열,9,0.0474,data/crack_only_gan_optimized_1100/train/B/00118_local_refined_local_균열_ref_00033_jpg.rf.1f86c7f26c65d6c6d39a85bf8d9548e0.jpg,data/crack_only_gan_optimized_1100/train/mask/00118_local_refined_local_균열_ref_00033_jpg.rf.1f86c7f26c65d6c6d39a85bf8d9548e0.png,0.026519,local_refined,B_0523.png,B_0523.png,0.7721,0.30050785250754136,data/crack_only_square/train/B/균열_ref_00033_jpg.rf.1f86c7f26c65d6c6d39a85bf8d9548e0.jpg
2.5000,균열,7,0.0721,data/crack_only_gan_optimized_1100/train/B/00090_local_refined_local_균열_ref_01379_jpg.rf.4a34552335268dc4b8a7d8782b318362.jpg,data/crack_only_gan_optimized_1100/train/mask/00090_local_refined_local_균열_ref_01379_jpg.rf.4a34552335268dc4b8a7d8782b318362.png,0.028840,local_refined,B_0524.png,B_0524.png,0.7958,0.3031325583879812,data/crack_only_square/train/B/균열_ref_01379_jpg.rf.4a34552335268dc4b8a7d8782b318362.jpg
1.1532,균열,9,0.0302,data/crack_only_gan_optimized_1100/train/B/00149_local_refined_local_균열_ref_02445_jpg.rf.141f558693f2966f00f1e81aa7301025.jpg,data/crack_only_gan_optimized_1100/train/mask/00149_local_refined_local_균열_ref_02445_jpg.rf.141f558693f2966f00f1e81aa7301025.png,0.026216,local_refined,B_0525.png,B_0525.png,0.7428,0.30655684772482844,data/crack_only_square/train/B/균열_ref_02445_jpg.rf.141f558693f2966f00f1e81aa7301025.jpg
1.4447,균열,5,0.0429,data/crack_only_gan_optimized_1100/train/B/00154_local_refined_local_균열_ref_01033_jpg.rf.bee0217524a7aaedfc77704e937de59a.jpg,data/crack_only_gan_optimized_1100/train/mask/00154_local_refined_local_균열_ref_01033_jpg.rf.bee0217524a7aaedfc77704e937de59a.png,0.029719,local_refined,B_0526.png,B_0526.png,0.7365,0.30828617705727396,data/crack_only_square/train/B/균열_ref_01033_jpg.rf.bee0217524a7aaedfc77704e937de59a.jpg
1.1082,균열,7,0.0482,data/crack_only_gan_optimized_1100/train/B/00155_local_refined_local_균열_ref_00031_jpg.rf.5a360a53c2bd0a2cff3cb5b880dfdfc5.jpg,data/crack_only_gan_optimized_1100/train/mask/00155_local_refined_local_균열_ref_00031_jpg.rf.5a360a53c2bd0a2cff3cb5b880dfdfc5.png,0.027825,local_refined,B_0527.png,B_0527.png,0.7339,0.3096870884721403,data/crack_only_square/train/B/균열_ref_00031_jpg.rf.5a360a53c2bd0a2cff3cb5b880dfdfc5.jpg
1.1082,균열,7,0.0482,data/crack_only_gan_optimized_1100/train/B/00156_local_refined_local_균열_ref_00031_jpg.rf.dfcf0e9a42a044da62be779ee72bc783.jpg,data/crack_only_gan_optimized_1100/train/mask/00156_local_refined_local_균열_ref_00031_jpg.rf.dfcf0e9a42a044da62be779ee72bc783.png,0.027825,local_refined,B_0528.png,B_0528.png,0.7339,0.3096870884721403,data/crack_only_square/train/B/균열_ref_00031_jpg.rf.dfcf0e9a42a044da62be779ee72bc783.jpg
1.1509,균열,10,0.0302,data/crack_only_gan_optimized_1100/train/B/00151_local_refined_local_균열_ref_05356_jpg.rf.d318f67578359b34f6b8cf9d7259316e.jpg,data/crack_only_gan_optimized_1100/train/mask/00151_local_refined_local_균열_ref_05356_jpg.rf.d318f67578359b34f6b8cf9d7259316e.png,0.025684,local_refined,B_0529.png,B_0529.png,0.7409,0.311136254772766,data/crack_only_square/train/B/균열_ref_05356_jpg.rf.d318f67578359b34f6b8cf9d7259316e.jpg
1.6244,균열,10,0.0426,data/crack_only_gan_optimized_1100/train/B/00131_local_refined_local_균열_ref_00785_jpg.rf.d26f0bf2dd95e9ccdfdc5cc253dbacd9.jpg,data/crack_only_gan_optimized_1100/train/mask/00131_local_refined_local_균열_ref_00785_jpg.rf.d26f0bf2dd95e9ccdfdc5cc253dbacd9.png,0.026201,local_refined,B_0530.png,B_0530.png,0.7603,0.313804831002538,data/crack_only_square/train/B/균열_ref_00785_jpg.rf.d26f0bf2dd95e9ccdfdc5cc253dbacd9.jpg
1.4382,균열,5,0.0434,data/crack_only_gan_optimized_1100/train/B/00159_local_refined_local_균열_ref_01365_jpg.rf.a97f7ed0ab7a5b178f3da7b0f4e7ea28.jpg,data/crack_only_gan_optimized_1100/train/mask/00159_local_refined_local_균열_ref_01365_jpg.rf.a97f7ed0ab7a5b178f3da7b0f4e7ea28.png,0.030190,local_refined,B_0531.png,B_0531.png,0.7328,0.3183733887342806,data/crack_only_square/train/B/균열_ref_01365_jpg.rf.a97f7ed0ab7a5b178f3da7b0f4e7ea28.jpg
1.6537,균열,9,0.0449,data/crack_only_gan_optimized_1100/train/B/00132_local_refined_local_균열_ref_05319_jpg.rf.74e13702f7af9ada50c6678c2e5dfcc1.jpg,data/crack_only_gan_optimized_1100/train/mask/00132_local_refined_local_균열_ref_05319_jpg.rf.74e13702f7af9ada50c6678c2e5dfcc1.png,0.027161,local_refined,B_0532.png,B_0532.png,0.7602,0.3184542838786622,data/crack_only_square/train/B/균열_ref_05319_jpg.rf.74e13702f7af9ada50c6678c2e5dfcc1.jpg
1.5059,균열,11,0.0386,data/crack_only_gan_optimized_1100/train/B/00137_local_refined_local_균열_ref_05317_jpg.rf.6e407cc466ae7940834bd57f1aa8373b.jpg,data/crack_only_gan_optimized_1100/train/mask/00137_local_refined_local_균열_ref_05317_jpg.rf.6e407cc466ae7940834bd57f1aa8373b.png,0.025640,local_refined,B_0533.png,B_0533.png,0.7528,0.32009876615119975,data/crack_only_square/train/B/균열_ref_05317_jpg.rf.6e407cc466ae7940834bd57f1aa8373b.jpg
1.5881,균열,7,0.0269,data/crack_only_gan_optimized_1100/train/B/00092_local_refined_local_균열_ref_05277_jpg.rf.bf2d43b1ccd854a6d7b7fdb6be93e076.jpg,data/crack_only_gan_optimized_1100/train/mask/00092_local_refined_local_균열_ref_05277_jpg.rf.bf2d43b1ccd854a6d7b7fdb6be93e076.png,0.016917,local_refined,B_0534.png,B_0534.png,0.7932,0.3205237229123547,data/crack_only_square/train/B/균열_ref_05277_jpg.rf.bf2d43b1ccd854a6d7b7fdb6be93e076.jpg
1.3793,균열,7,0.0394,data/crack_only_gan_optimized_1100/train/B/00150_local_refined_local_균열_ref_01371_jpg.rf.6b575e4bebfa0d447efc45ec562f078c.jpg,data/crack_only_gan_optimized_1100/train/mask/00150_local_refined_local_균열_ref_01371_jpg.rf.6b575e4bebfa0d447efc45ec562f078c.png,0.028594,local_refined,B_0535.png,B_0535.png,0.7416,0.3212458939616268,data/crack_only_square/train/B/균열_ref_01371_jpg.rf.6b575e4bebfa0d447efc45ec562f078c.jpg
2.5397,균열,8,0.0738,data/crack_only_gan_optimized_1100/train/B/00089_local_refined_local_균열_ref_05315_jpg.rf.8bda59488e547cf735f7a208437cfdd4.jpg,data/crack_only_gan_optimized_1100/train/mask/00089_local_refined_local_균열_ref_05315_jpg.rf.8bda59488e547cf735f7a208437cfdd4.png,0.029058,local_refined,B_0536.png,B_0536.png,0.7961,0.3250588965390403,data/crack_only_square/train/B/균열_ref_05315_jpg.rf.8bda59488e547cf735f7a208437cfdd4.jpg
2.0579,균열,8,0.0590,data/crack_only_gan_optimized_1100/train/B/00115_local_refined_local_균열_ref_05316_jpg.rf.26aec5854f334224e0510a06c9124cc7.jpg,data/crack_only_gan_optimized_1100/train/mask/00115_local_refined_local_균열_ref_05316_jpg.rf.26aec5854f334224e0510a06c9124cc7.png,0.028687,local_refined,B_0537.png,B_0537.png,0.7748,0.3270475433258278,data/crack_only_square/train/B/균열_ref_05316_jpg.rf.26aec5854f334224e0510a06c9124cc7.jpg
1.4215,균열,9,0.0434,data/crack_only_gan_optimized_1100/train/B/00145_local_refined_local_균열_ref_00721_jpg.rf.3bb94fee2fdcd9cf755c7f7c8a809791.jpg,data/crack_only_gan_optimized_1100/train/mask/00145_local_refined_local_균열_ref_00721_jpg.rf.3bb94fee2fdcd9cf755c7f7c8a809791.png,0.027461,local_refined,B_0538.png,B_0538.png,0.7462,0.33027933590086844,data/crack_only_square/train/B/균열_ref_00721_jpg.rf.3bb94fee2fdcd9cf755c7f7c8a809791.jpg
2.0225,균열,6,0.0332,data/crack_only_gan_optimized_1100/train/B/00084_local_refined_local_균열_ref_05274_jpg.rf.459bc39952700a20cbce343d37a6cd5c.jpg,data/crack_only_gan_optimized_1100/train/mask/00084_local_refined_local_균열_ref_05274_jpg.rf.459bc39952700a20cbce343d37a6cd5c.png,0.015864,local_refined,B_0539.png,B_0539.png,0.8010,0.3340610403915336,data/crack_only_square/train/B/균열_ref_05274_jpg.rf.459bc39952700a20cbce343d37a6cd5c.jpg
1.0458,균열,8,0.0296,data/crack_only_gan_optimized_1100/train/B/00163_local_refined_local_균열_ref_01046_jpg.rf.b2f0bbb1f29a70b582bd791550ebed24.jpg,data/crack_only_gan_optimized_1100/train/mask/00163_local_refined_local_균열_ref_01046_jpg.rf.b2f0bbb1f29a70b582bd791550ebed24.png,0.028271,local_refined,B_0540.png,B_0540.png,0.7274,0.3390631590906491,data/crack_only_square/train/B/균열_ref_01046_jpg.rf.b2f0bbb1f29a70b582bd791550ebed24.jpg
2.3616,균열,8,0.0698,data/crack_only_gan_optimized_1100/train/B/00103_local_refined_local_균열_ref_00044_jpg.rf.7b38a5e764a9307a98ca8855166f9221.jpg,data/crack_only_gan_optimized_1100/train/mask/00103_local_refined_local_균열_ref_00044_jpg.rf.7b38a5e764a9307a98ca8855166f9221.png,0.029539,local_refined,B_0541.png,B_0541.png,0.7837,0.3391908309994546,data/crack_only_square/train/B/균열_ref_00044_jpg.rf.7b38a5e764a9307a98ca8855166f9221.jpg
